id,title,release_date,vote_average,vote_count,genres,budget,popularity,revenue,neg,neu,pos,compound,topics
425909,Ghostbusters: Afterlife,1636606800,7.3,315,"['comedy', 'fantasy', 'adventure', 'science fiction']",75000000,351.471,164000000,0.077,0.727,0.197,1.0,"[9.861689106103358e-06,0.4492549585841102,9.063678796240426e-06,9.403582307372993e-06,9.358904524245527e-06,9.555376017964354e-06,1.852961433562315e-05,1.4406418575501578e-05,8.855068590674064e-06,0.550656007083636]"
184315,Hercules,1406088000,5.7,3399,"['action', 'adventure']",100000000,68.933,244819862,0.087,0.709,0.204,1.0,"[1.9380447989061738e-05,0.15926628626653613,1.7812176319600997e-05,1.8480163671059984e-05,1.839236209925228e-05,0.016932018238878386,0.11728156712269053,0.7064105102270944,1.740221001849871e-05,1.8150784703184458e-05]"
280002,The Remaining,1408939200,5.5,248,"['thriller', 'horror']",0,68.911,1169603,0.152,0.714,0.134,-0.9995,"[1.6878301337451743e-05,0.18443129204954523,1.5512505571875343e-05,1.6094252121006444e-05,1.601778489377467e-05,1.6354046254486088e-05,3.171057290843668e-05,0.8154251776221298,1.5155468695822931e-05,1.5807396542025375e-05]"
11186,Child's Play 2,658126800,6.2,1264,"['horror', 'thriller']",13000000,68.82,35763605,0.132,0.7,0.167,0.9998,"[1.1944823479053985e-05,0.9998809751042613,1.0978246178887306e-05,1.1389949572770872e-05,1.1335833795246204e-05,1.1573806941728582e-05,2.244004153159277e-05,1.744968281020619e-05,1.0725570110048957e-05,1.1186941319214615e-05]"
184345,A Haunted House 2,1397707200,6.1,1021,"['comedy', 'horror']",4000000,68.002,25343661,0.156,0.689,0.155,-0.9973,"[1.4220644728756937e-05,0.8226354114829604,1.3069906566159563e-05,1.3560050475258697e-05,1.3495624847101129e-05,1.3778938282322602e-05,2.671520936993864e-05,2.077402824435596e-05,0.17723565575053174,1.331836399381427e-05]"
82702,How to Train Your Dragon 2,1401940800,7.7,7789,"['fantasy', 'action', 'adventure', 'animation', 'comedy', 'family']",145000000,67.965,621537500,0.088,0.723,0.189,1.0,"[1.2851694055541044e-05,4.983799247488471e-05,1.1811732477454663e-05,1.2254692640880094e-05,1.2196468897997947e-05,1.2452509163375253e-05,0.9998462444599638,1.8774305278182823e-05,1.1539872842963423e-05,1.2036272205031284e-05]"
117251,White House Down,1372305600,6.4,3864,"['action', 'drama', 'thriller']",150000000,65.955,205366737,0.166,0.721,0.112,-1.0,"[8.80658651165782e-06,0.5303403509696432,8.09395480022373e-06,0.157686360991868,0.028000803014977996,8.533045634407841e-06,1.65483991967598e-05,0.28391434755373024,7.907663745662036e-06,8.247819892028216e-06]"
11187,Child's Play 3,683524800,5.9,1088,"['horror', 'thriller']",13000000,65.704,20560255,0.144,0.708,0.149,-0.9893,"[1.013229170985293e-05,0.9603264054713673,0.03643545888088297,0.0031561430578300265,9.615711395622732e-06,9.817574520371941e-06,1.903781194949971e-05,1.480173760977315e-05,9.098050126523705e-06,9.489412608117329e-06]"
71552,American Reunion,1333512000,6.3,3668,['comedy'],50000000,65.284,234989584,0.055,0.763,0.182,1.0,"[1.154363539406883e-05,0.6313873240643193,1.0609522202707213e-05,0.36850865401522037,1.0955099562298377e-05,1.1185079962120557e-05,2.1688525298528938e-05,1.6863517850753677e-05,1.0365332483450282e-05,1.0811207706336861e-05]"
55301,Alvin and the Chipmunks: Chipwrecked,1323838800,5.7,1686,"['comedy', 'fantasy', 'family', 'music', 'animation']",75000000,65.24,342695435,0.09,0.763,0.148,0.9999,"[1.3516404572914003e-05,0.8824871116070103,1.2422653500903432e-05,1.2888524726027856e-05,0.03025382547082472,1.3096572643816205e-05,0.08716259757834077,1.9745648589089837e-05,1.2136733044320566e-05,1.2658806746965062e-05]"
187017,22 Jump Street,1401940800,6.9,6670,"['crime', 'comedy', 'action']",50000000,65.165,188441614,0.065,0.747,0.189,1.0,"[1.1275925037408471e-05,0.8139042191274986,1.0363475082469335e-05,1.0752123245282152e-05,1.0701038362859328e-05,1.0925685058352722e-05,2.1185432048989095e-05,1.6472259713134815e-05,0.1859935444504604,1.0560483492671068e-05]"
147441,Exodus: Gods and Kings,1417582800,5.8,3801,"['adventure', 'drama', 'action']",140000000,65.158,268031828,0.093,0.765,0.142,0.9999,"[7.057091290014432e-06,0.27158464574786084,6.486028710191025e-06,0.38790321565448876,6.697294405209648e-06,0.16548540852000354,0.014846711920898847,0.16014683166879726,6.336745823799428e-06,6.6093277214986284e-06]"
8871,How the Grinch Stole Christmas,974437200,6.7,5618,"['family', 'comedy', 'fantasy']",123000000,256.992,345141403,0.081,0.74,0.179,1.0,"[1.0848947417880639e-05,0.022695820281384865,9.971048041938844e-06,1.0344979416727838e-05,1.0295829057419947e-05,1.0511969504038394e-05,2.0386084311143527e-05,0.9772119187106157,9.741553679268795e-06,1.0160596571022186e-05]"
347201,Boruto: Naruto the Movie,1438920000,7.7,945,"['animation', 'action', 'comedy']",0,251.665,40200000,0.093,0.724,0.183,1.0,"[0.42798411510668777,0.39993753722044173,1.8164453437091325e-05,1.8845652011238515e-05,1.8756113478387194e-05,0.016874873902568057,0.15330112499011234,2.887221837093595e-05,0.001799200584604114,1.850975828846936e-05]"
303857,Dragon Ball Z: Resurrection 'F',1429329600,6.8,1271,"['action', 'animation', 'science fiction']",5000000,207.495,61768190,0.113,0.687,0.199,1.0,"[1.605666365212186e-05,0.9149378275870081,0.016617832337953522,1.5310778967165634e-05,1.523803524108149e-05,1.555792788771378e-05,0.06832926439013033,2.3456695263847786e-05,1.4417695864271954e-05,1.5037888031726848e-05]"
99861,Avengers: Age of Ultron,1429675200,7.3,18936,"['action', 'adventure', 'science fiction']",365000000,170.748,1405403694,0.111,0.724,0.165,1.0,"[8.684184717874431e-06,0.16084410764287194,7.981458738757032e-06,8.280777200788216e-06,8.241434174759548e-06,8.414446518877506e-06,0.8390856728252468,1.2686288202775677e-05,7.797756937837127e-06,8.133185389516608e-06]"
216015,Fifty Shades of Grey,1423630800,5.9,9921,"['drama', 'romance', 'thriller']",40000000,151.414,571006128,0.103,0.764,0.133,0.9999,"[8.152961570172701e-06,0.47759827507267455,7.4932219749459825e-06,7.774230564301145e-06,7.73729416781847e-06,7.89972304814143e-06,1.53177266555261e-05,0.5223323933448127,7.320757418510711e-06,7.63566711318713e-06]"
214756,Ted 2,1435204800,6.3,5947,['comedy'],68000000,145.303,215863606,0.083,0.729,0.187,1.0,"[0.029086447757572093,0.5996291588649818,8.768982261551107e-06,0.004864388173250925,9.054609428498041e-06,0.007268707311521718,0.055367384685727494,0.020128469958334675,0.28362868397710345,8.935679817887759e-06]"
254128,San Andreas,1432699200,6.2,6918,"['action', 'drama', 'thriller']",110000000,133.88,473990832,0.142,0.709,0.149,0.9977,"[9.458470772679559e-06,0.5414973305754078,8.693088865136027e-06,0.42273558016217805,0.035690830322293074,9.164681950709709e-06,1.7773781267592494e-05,1.3817565995390482e-05,8.493007955332756e-06,8.858343314172108e-06]"
87101,Terminator Genisys,1435032000,5.9,6960,"['science fiction', 'action', 'thriller', 'adventure']",155000000,104.045,440603537,0.1,0.761,0.139,0.9999,"[8.477885886829218e-06,0.420506171388553,7.791853492591349e-06,0.061776518797180206,0.0042263681747000455,8.214555429331644e-06,0.05832104618023571,0.45512985867310374,7.612515682681383e-06,7.939975735998714e-06]"
135397,Jurassic World,1433563200,6.7,17445,"['action', 'adventure', 'science fiction', 'thriller']",150000000,98.256,1671713208,0.093,0.745,0.162,1.0,"[6.908599210922216e-06,0.5238360386130579,0.09023156582521817,0.039137455934992266,0.15117301213688356,6.6940115874499706e-06,0.09785483674797953,0.09318574149067677,6.203411433625876e-06,0.00456154322895977]"
198184,Chappie,1425445200,6.8,6606,"['crime', 'action', 'science fiction']",49000000,97.528,104399548,0.119,0.736,0.145,0.9997,"[9.484033102829647e-06,0.5798246494809478,8.716582382267427e-06,9.043469281886836e-06,9.000502490039251e-06,9.189450048117266e-06,1.781982370751885e-05,1.3854784998169454e-05,0.4200893595894114,8.882283629935626e-06]"
367940,Spider-Man Lives: A Miles Morales Story,1447218000,6.8,9,['action'],0,93.26,0,0.11,0.83,0.06,-0.9558,"[0.00021940599418553684,0.0008600453131048036,0.0002016516079306991,0.00020921390902874462,0.00020821988434516767,0.00021259104927916176,0.997365859140992,0.00032051773872840585,0.00019701038162563887,0.00020548498077965313]"
307081,Southpaw,1427169600,7.4,4550,"['action', 'drama']",30000000,90.144,91709827,0.126,0.716,0.158,0.9998,"[0.7052082244987004,0.2946966125300401,9.756236124503516e-06,1.0122112053945808e-05,1.007402018907136e-05,1.028550402917813e-05,1.994450502878123e-05,1.5507206931044398e-05,9.53168590884077e-06,9.941700994397964e-06]"
257344,Pixels,1437019200,5.7,6237,"['action', 'comedy', 'science fiction']",88000000,90.005,243637091,0.102,0.724,0.174,1.0,"[0.0020822148506815124,0.5280440413703896,0.03357746271665167,0.016619457399068414,0.03172747649640448,0.013928970914137537,0.05573678950123669,0.2835138755198171,0.021673072817805786,0.013096638413807154]"
294254,Maze Runner: The Scorch Trials,1441771200,6.7,8555,"['science fiction', 'action', 'thriller', 'adventure']",61000000,87.677,312296056,0.109,0.747,0.144,0.9999,"[1.0144691983349261e-05,0.1738630432538204,9.323781309393167e-06,9.673439190610507e-06,9.627479351910388e-06,9.829588822228831e-06,1.906233112458629e-05,0.8260506852244354,9.109184565319584e-06,9.501025396831815e-06]"
168259,Furious 7,1427860800,7.3,8809,"['action', 'thriller', 'crime', 'adventure']",190000000,84.9,1515047671,0.133,0.745,0.122,-0.9994,"[8.086666123758172e-06,0.23786148028630308,7.432291489939938e-06,7.711015285245866e-06,0.762065611473055,7.835487181413453e-06,1.5194578108555295e-05,1.1813394589880295e-05,7.261229379489433e-06,7.573578483828605e-06]"
76341,Mad Max: Fury Road,1431489600,7.5,18744,"['action', 'adventure', 'science fiction']",150000000,83.838,378858340,0.135,0.707,0.158,0.9999,"[7.123454403332584e-06,0.7098180183310838,6.547022791770427e-06,6.792547475475795e-06,0.2824785517028657,6.902193540036756e-06,1.3384519101881449e-05,0.007649612411660482,6.396336068531013e-06,6.671481009003246e-06]"
150540,Inside Out,1433822400,7.9,17228,"['animation', 'family', 'adventure', 'drama', 'comedy']",175000000,79.07,857611174,0.109,0.684,0.207,1.0,"[0.6955931336053861,0.30431043701231447,9.885942139805537e-06,1.0256681960317933e-05,1.0207950925573631e-05,1.0422246373890164e-05,2.0210965089148467e-05,1.5713316143870014e-05,9.658406673250857e-06,1.0073872993600617e-05]"
351694,Monkey King: Hero Is Back,1436500800,7.1,157,"['fantasy', 'animation', 'comedy']",10000000,76.927,150000000,0.085,0.735,0.18,1.0,"[1.663178134465155e-05,6.435309623142162e-05,1.528593357507721e-05,1.5859183110323882e-05,1.5783833022337543e-05,1.61151831081801e-05,0.03734886352548553,0.9624765968350407,1.4934111503104543e-05,1.5576517578739604e-05]"
159824,Hotel Transylvania 2,1442808000,6.8,4581,"['family', 'animation', 'comedy', 'fantasy']",80000000,76.89,473226958,0.092,0.745,0.163,1.0,"[1.3535832139790822e-05,0.3949720064564386,1.2440509501544038e-05,1.2907050039839846e-05,1.2845726909714592e-05,1.311539701499815e-05,2.543307740287452e-05,0.6049128847695471,1.215417790771878e-05,1.2677003097898907e-05]"
262500,Insurgent,1426651200,6.4,8639,"['action', 'adventure', 'science fiction', 'thriller']",110000000,71.96,295238201,0.101,0.749,0.15,0.9999,"[1.126779470297802e-05,0.29272925292197843,1.0356001679614542e-05,0.24743618169380663,1.0693321797392316e-05,1.0917807510929178e-05,2.117432980883309e-05,0.4427315024011227,0.017028100858785082,1.0552868807532393e-05]"
249070,Hitman: Agent 47,1440043200,5.8,2434,"['action', 'crime', 'thriller']",35000000,71.654,81967450,0.124,0.739,0.137,0.9986,"[1.2240647504533543e-05,0.6513946373921655,1.1250131705402595e-05,1.167203189943721e-05,1.1616576091878922e-05,1.1860443026858319e-05,2.3002798140572372e-05,0.08443030647230447,1.0991197880940145e-05,0.2640824223092805]"
698296,The Art of 'Spirited Away',1050379200,8.0,2,"['documentary', 'animation']",0,1.544,0,0.082,0.741,0.177,1.0,"[0.30849257044961126,0.3016053089248201,1.3786603550088349e-05,1.4303624918010172e-05,1.4235666272817017e-05,1.4534515712364135e-05,0.37006119327322146,0.01975654896584089,1.346928999902116e-05,1.4048686053800714e-05]"
286217,The Martian,1443585600,7.7,16378,"['drama', 'adventure', 'science fiction']",108000000,70.845,630161890,0.081,0.756,0.163,1.0,"[7.07044099976026e-06,0.6019702351927674,6.4982993524360656e-06,6.741996838908919e-06,6.709964565558735e-06,0.39796616005402197,1.3284668535198358e-05,1.0328817574473183e-05,6.348734072159373e-06,6.621831272255808e-06]"
359983,The Lion Guard: Return of the Roar,1448168400,6.5,803,"['family', 'tv movie', 'animation']",0,70.216,0,0.097,0.748,0.155,1.0,"[1.0619889443080913e-05,0.38337217318856076,9.760525247119044e-06,1.012656185467094e-05,1.0078448884535092e-05,1.0290025867735591e-05,0.151519294957995,1.5514140950647293e-05,9.535876292400379e-06,0.4650326063849042]"
102899,Ant-Man,1436846400,7.1,16391,"['science fiction', 'action', 'adventure']",130000000,69.284,519311965,0.074,0.715,0.211,1.0,"[6.859409306749353e-06,0.41129357459592236,6.304344152476915e-06,0.01496375288012979,0.07162891184904994,0.14115117348043243,0.3375359617138826,1.002062029519019e-05,6.159243075625125e-06,0.023397281863752856]"
105864,The Good Dinosaur,1447477200,6.7,4429,"['adventure', 'animation', 'family']",175000000,68.946,332207671,0.091,0.754,0.155,1.0,"[0.00474816675349822,0.5353571500015114,0.20489667156022565,0.016830232526505562,0.019100167341640367,0.007805887502589086,0.13238357603824896,0.024410244504657484,0.0014905049722205097,0.05297739879890273]"
265208,Wild Card,1421211600,5.6,1403,"['thriller', 'crime', 'action']",30000000,68.884,0,0.126,0.734,0.14,0.9987,"[1.4578724208472935e-05,0.8930740513763384,1.339900951596139e-05,1.3901495979210145e-05,0.10679450704550938,1.4125895551909214e-05,2.7394632706587784e-05,2.129747959914746e-05,1.309061700087636e-05,1.3653723589893578e-05]"
76757,Jupiter Ascending,1423026000,5.4,5706,"['science fiction', 'fantasy', 'action', 'adventure']",176000003,66.956,183987723,0.092,0.745,0.163,1.0,"[0.02295693840862751,0.5319092459040637,9.201410831152105e-06,9.546479637686491e-06,0.019842999641184793,0.1260040714013888,0.14610139600468178,0.11136735432922887,0.04178987009160043,9.376328755285712e-06]"
206647,Spectre,1445832000,6.5,8759,"['action', 'adventure', 'thriller']",245000000,66.786,880674609,0.106,0.754,0.14,0.9999,"[6.917045615068715e-06,0.6182372296367066,6.357316613552352e-06,6.595727062119883e-06,6.564389977963439e-06,6.702195962592333e-06,1.2997556353033783e-05,1.0104846112824542e-05,6.2109961880145855e-06,0.3817003202894082]"
140607,Star Wars: The Force Awakens,1450155600,7.3,16443,"['action', 'adventure', 'science fiction', 'fantasy']",245000000,65.971,2068223624,0.101,0.72,0.178,1.0,"[5.4766512138024235e-06,0.29896965385555196,5.033478641933737e-06,5.222242650291173e-06,0.04145303803492431,0.14534280480297596,0.09438099951976706,0.40692033186178184,0.012912310388067451,5.129164425240257e-06]"
566525,Shang-Chi and the Legend of the Ten Rings,1630468800,7.8,4262,"['action', 'adventure', 'fantasy']",150000000,2453.799,430238384,0.101,0.72,0.178,1.0,"[9.098634334943639e-06,0.23592523036946422,8.362370022623526e-06,8.675973526698559e-06,8.634752775959832e-06,0.30397984354821633,0.2725000763959295,0.18754338671677448,8.169901203067285e-06,8.521337752129218e-06]"
228326,The Book of Life,1412136000,7.5,2062,"['animation', 'adventure', 'comedy', 'family', 'fantasy']",50000000,65.052,97437106,0.077,0.702,0.222,1.0,"[0.3624546723036238,0.4316649821341142,0.04593724371543882,1.241259161615132e-05,1.2353617433366494e-05,1.2612956825563556e-05,0.1598628262867268,1.9016476042811018e-05,1.168856143515042e-05,1.2191356743186048e-05]"
62835,Colombiana,1311739200,6.6,2017,"['action', 'thriller', 'crime', 'drama']",40000000,63.118,60965854,0.126,0.722,0.151,0.9996,"[9.904184085741405e-06,0.6257564309742492,9.102735207020477e-06,0.3741543199288444,9.399233516069506e-06,9.596551657798262e-06,1.860885782894372e-05,1.4468531242653005e-05,8.893226150407142e-06,9.275777217695398e-06]"
273481,Sicario,1442462400,7.4,6569,"['action', 'crime', 'thriller']",30000000,62.869,84872444,0.12,0.742,0.137,0.9995,"[7.63546765717853e-06,0.3517433415364968,7.017604143467636e-06,7.28077646488574e-06,0.648187819407132,7.398303571941292e-06,1.434555263873755e-05,1.1154257488572499e-05,6.856086483882402e-06,7.1510079225119784e-06]"
312221,Creed,1448427600,7.4,5714,['drama'],37000000,61.805,173567581,0.079,0.754,0.167,1.0,"[0.7397561293977811,0.2601688893115784,7.687142430091592e-06,7.975423672055544e-06,7.937531159301206e-06,8.10416398860369e-06,1.571509029674197e-05,1.2218450296779194e-05,7.5102146421120405e-06,7.833274154768761e-06]"
287590,Saint Seiya: Legend of Sanctuary,1403323200,6.4,508,"['action', 'animation', 'fantasy']",23000000,61.604,17150803,0.131,0.709,0.16,0.9995,"[2.0780713587656827e-05,0.26480190954741706,1.909913398537079e-05,1.981538443761872e-05,1.972123831445588e-05,0.4875798267043487,0.24747036769787803,3.0357826768087583e-05,1.8659546992842106e-05,1.9462206270420074e-05]"
123553,The Mortal Instruments: City of Bones,1377057600,6.4,3911,"['fantasy', 'action', 'mystery']",60000000,61.42,95396573,0.094,0.747,0.159,1.0,"[1.2772258349579811e-05,0.24069823281784827,1.1738724724095494e-05,1.2178946589953432e-05,1.2121082684365832e-05,1.2375540388872435e-05,0.1666108945139396,0.5926062556948815,1.146854469533654e-05,1.1961875898563196e-05]"
335797,Sing,1479877200,7.1,6352,"['animation', 'comedy', 'family', 'music']",75000000,288.225,634151679,0.058,0.738,0.204,1.0,"[9.960376719254502e-06,0.5340656146448733,0.012945502002626055,9.49768467529164e-06,9.452559816893685e-06,9.650998174430653e-06,0.20341048288335928,1.4550801986929148e-05,0.048071988670840296,0.201453299376928]"
259316,Fantastic Beasts and Where to Find Them,1479272400,7.4,15886,"['adventure', 'fantasy']",180000000,198.461,809342332,0.09,0.746,0.164,1.0,"[0.06887292435948347,0.006015105309663239,8.304239019058556e-06,8.615662214251643e-06,8.574728199850027e-06,8.754738160486475e-06,0.13611752682840983,0.7889436189251668,8.113108070745188e-06,8.462101612147637e-06]"
324786,Hacksaw Ridge,1475812800,8.2,10270,"['drama', 'history', 'war']",40000000,183.295,175302354,0.147,0.683,0.17,0.9998,"[7.419833343455681e-06,0.3283850062917119,0.22108642805213063,0.008645793513845557,0.1306578342228577,7.189367124934332e-06,0.03529031646568325,0.2759064007355639,6.662462565693068e-06,6.949055172996313e-06]"
553301,Your Name,0,0.0,0,"['drama', 'fantasy', 'romance']",0,83.315,0,0.047,0.749,0.205,1.0,"[1.710052164257586e-05,0.18137654340040657,1.5716742339976185e-05,1.6306147399514055e-05,1.62286744875182e-05,1.6569362910165085e-05,0.8184851833188599,2.4981311276049082e-05,1.535500469756049e-05,1.601551598020927e-05]"
271110,Captain America: Civil War,1461729600,7.4,18994,"['adventure', 'action', 'science fiction']",250000000,155.935,1153296293,0.128,0.708,0.164,0.9999,"[7.20021995928574e-06,0.19166528517694603,6.617576699703518e-06,0.014460160515850987,6.833127232821096e-06,0.004243111235328608,0.7812536668138846,0.008343916692223393,6.465265895334863e-06,6.7433759792768645e-06]"
293660,Deadpool,1454994000,7.6,25918,"['action', 'adventure', 'comedy']",58000000,148.107,783100000,0.123,0.697,0.179,1.0,"[9.061107692198651e-06,0.6568189324936292,8.327880978131876e-06,8.640190957320449e-06,8.599140211264645e-06,8.77966190594628e-06,0.05935070198703929,1.3236951867022376e-05,0.28376523439263296,8.486193086521815e-06]"
284052,Doctor Strange,1477368000,7.4,17888,"['action', 'adventure', 'fantasy', 'science fiction']",165000000,142.73,677700000,0.112,0.707,0.181,1.0,"[0.012322001059091234,0.23441328258204297,5.592291036106891e-06,5.802011813324242e-06,5.774445561291259e-06,5.895668540665404e-06,0.6994443268008317,0.03286646244704794,5.463578504992184e-06,0.020925399115529694]"
378064,A Silent Voice: The Movie,1474084800,8.4,2679,"['animation', 'drama']",0,124.249,30156463,0.112,0.713,0.175,1.0,"[1.2832047408306102e-05,4.96059554564172e-05,1.1793675309955217e-05,1.2235958417999124e-05,1.2177823426773195e-05,1.243347257714102e-05,0.9998466354736554,1.8745490766093404e-05,1.152223132066993e-05,1.2017871661319523e-05]"
348893,Boyka: Undisputed IV,1470024000,7.0,938,"['action', 'drama']",0,120.406,0,0.112,0.724,0.164,0.9999,"[1.467493208868026e-05,0.4663626870767943,1.348743221950764e-05,0.5137385508835148,1.3926750455461019e-05,1.421911492060247e-05,0.01979409498774136,2.1437991122905063e-05,1.3177004386732049e-05,1.3743826755417504e-05]"
381749,Porn to Be Free,1466740800,5.5,66,['documentary'],0,120.226,0,0.12,0.772,0.108,-0.9108,"[0.12041421057597224,0.47565936645560547,7.082097088365107e-05,0.09570271630409347,7.312777931674825e-05,7.466295643103533e-05,0.0001448022672970437,0.0931209172697327,6.91909494992033e-05,0.21467018447116842]"
366170,Yu-Gi-Oh!: The Dark Side of Dimensions,1461384000,7.5,251,"['adventure', 'animation']",0,102.618,1015339,0.071,0.697,0.232,1.0,"[3.727316367774065e-05,0.3839815566404768,3.4257010860703356e-05,3.5541708514641966e-05,3.537284354527135e-05,0.40674212485102745,0.20901104619810731,5.445080087393383e-05,3.346854928324052e-05,3.4908233633187556e-05]"
296096,Me Before You,1464753600,7.9,9591,"['drama', 'romance']",20000000,99.076,207945075,0.097,0.703,0.201,1.0,"[9.964249008935423e-06,0.11965418341847568,9.157939722433062e-06,9.501378304980884e-06,9.456235857053132e-06,9.65475048923875e-06,0.8802652465443231,1.4556292724076115e-05,8.94715996443612e-06,9.332031129991347e-06]"
269149,Zootopia,1455166800,7.7,13468,"['animation', 'adventure', 'family', 'comedy']",150000000,97.805,1023784195,0.072,0.738,0.19,1.0,"[9.041321903020212e-06,0.5287863472124444,0.3518905723605711,8.621323934228209e-06,8.580362676481377e-06,8.760490298311105e-06,0.11925828269305248,1.3208133040646467e-05,8.118439390651517e-06,8.46766268878008e-06]"
375794,No Manches Frida,1472788800,7.8,593,['comedy'],0,95.335,12421716,0.068,0.723,0.209,0.9998,"[7.432158676602629e-05,0.8124220454621474,6.830746409993674e-05,0.08846293264484469,7.05324012163452e-05,7.201308800386688e-05,0.00013965612301286746,0.09855384995723447,6.67352921741491e-05,6.960598050039906e-05]"
259693,The Conjuring 2,1463112000,7.3,6474,"['horror', 'thriller']",40000000,95.268,320392818,0.124,0.737,0.139,0.999,"[1.0307429920829797e-05,0.889838678879522,0.10805744684279647,9.828617715150974e-06,9.781920156606356e-06,9.98727238801277e-06,1.936604182131092e-05,1.5057722021186293e-05,9.255311091278425e-06,0.002020289962567398]"
396535,Train to Busan,1468987200,7.8,5281,"['action', 'horror', 'thriller']",8820000,95.089,87547518,0.107,0.733,0.159,0.9999,"[1.1361147558030883e-05,0.9998867891516842,1.0441801041268489e-05,1.0833386599654488e-05,1.078191541387622e-05,1.1008260279667253e-05,2.1345576224629257e-05,1.659699095137877e-05,1.0201471810919118e-05,1.064029843639579e-05]"
367816,Ghostheads,1461384000,5.9,29,['documentary'],0,78.425,0,0.052,0.739,0.209,0.9999,"[6.776832275114544e-05,0.9353861196455692,6.228449278605281e-05,6.462026925569352e-05,6.431325185817405e-05,6.566337619297229e-05,0.0001273427372666885,9.900137708615036e-05,6.0850949516744245e-05,0.06400203557771723]"
453071,The Day Naruto Became Hokage,1467777600,7.6,163,"['comedy', 'animation', 'action', 'adventure']",0,78.229,0,0.086,0.817,0.097,0.3886,"[0.7327529642742145,0.1868334889409395,0.00020006561755405504,0.00020756842497658115,0.00020658223375100179,0.0002109190134340063,0.05628875065317604,0.00031799655888525586,0.022777795441511192,0.00020386884155789927]"
953,Madagascar,1116993600,6.9,8728,"['family', 'animation', 'adventure', 'comedy']",75000000,75.698,542063846,0.057,0.753,0.189,1.0,"[1.4438449384566278e-05,0.014558383647928344,1.3270086941501768e-05,1.3767737838302987e-05,1.3702325740806267e-05,1.3989978288802387e-05,0.9853248684971943,2.109226490666243e-05,1.2964661711124247e-05,1.3522350065558816e-05]"
209112,Batman v Superman: Dawn of Justice,1458705600,5.9,15321,"['action', 'adventure', 'fantasy']",250000000,75.465,873634919,0.138,0.719,0.144,0.9979,"[6.320191915957725e-06,0.3062441849226735,0.17436852393968233,6.026599020523693e-06,5.997965893352109e-06,0.010028519302363781,0.5093195998948523,9.232933489028725e-06,5.675065661838139e-06,5.919184447521967e-06]"
311324,The Great Wall,1481864400,5.9,4086,"['action', 'adventure', 'fantasy']",150000000,75.464,331957105,0.102,0.728,0.171,1.0,"[8.59263506004176e-06,3.3164752820654796e-05,7.897317044184047e-06,8.193480052422975e-06,8.1545517526384e-06,0.015710527752899234,0.11219500554117005,0.8720127009730841,7.715551865812712e-06,8.04744425075741e-06]"
13475,Star Trek,1241582400,7.4,8259,"['science fiction', 'action', 'adventure']",150000000,73.759,385680446,0.064,0.772,0.163,1.0,"[1.0727848846645417e-05,0.6643125454859283,9.859748191052097e-06,1.02295064206346e-05,1.0180904150910492e-05,1.0394632385110739e-05,0.05550510278871046,0.059922012460416105,0.22019889944366008,1.0047181290559191e-05]"
351819,Fifty Shades of Black,1453957200,4.9,1112,"['romance', 'comedy']",20000000,71.341,21164799,0.112,0.72,0.168,0.9999,"[1.3303885667337473e-05,0.9998674323958108,1.2227332742566922e-05,1.2685878625909741e-05,1.2625606108342427e-05,1.2890655419582638e-05,2.4993541264568436e-05,1.943502384624116e-05,1.194590762075272e-05,1.2459772893915046e-05]"
12153,White Chicks,1087963200,6.9,2769,"['comedy', 'crime']",37000000,68.934,113086475,0.127,0.711,0.161,0.9999,"[0.004205039824165345,0.8409425919406734,9.832285105544267e-06,0.011724337380959089,1.0152546338990963e-05,1.0365679666329619e-05,2.0099198231527464e-05,1.5628204362762536e-05,0.14305193374419406,1.0019196303133576e-05]"
10527,Madagascar: Escape 2 Africa,1225339200,6.4,5481,"['family', 'adventure', 'animation', 'comedy']",150000000,68.631,603900354,0.06,0.745,0.195,1.0,"[1.222714655879723e-05,0.1687611336374435,1.1237722714350389e-05,1.1659156637464953e-05,1.160376248604523e-05,1.184736002097162e-05,0.8311399986898101,1.786209909476914e-05,1.0979074475551603e-05,1.1451350758418007e-05]"
315635,Spider-Man: Homecoming,1499227200,7.4,17343,"['action', 'adventure', 'science fiction', 'drama']",175000000,920.856,880166924,0.093,0.711,0.197,1.0,"[1.1189851640725995e-05,0.12362850726587657,1.0284366113790755e-05,1.0670048360370048e-05,0.011828778798730448,1.084228491851667e-05,0.8579042824156179,1.6346953804317302e-05,1.0047660494253113e-05,0.006569050354443098]"
539885,Ava,1593662400,5.7,1826,"['action', 'crime', 'drama', 'thriller']",0,239.034,2987741,0.111,0.74,0.149,0.9998,"[1.5554653013735954e-05,0.8240512949506782,1.4295966313041207e-05,0.16551033628089915,1.4761620399268234e-05,1.5071511773856287e-05,2.922610090325188e-05,0.010320924255652031,1.3966929340769826e-05,1.456773102667724e-05]"
354912,Coco,1509076800,8.2,14941,"['family', 'animation', 'fantasy', 'music', 'comedy', 'adventure']",175000000,199.555,800526015,0.085,0.722,0.193,1.0,"[0.4768028121001529,0.4969878722730835,1.0711405607802595e-05,1.111310204733661e-05,1.1060301901195514e-05,1.1292490943797507e-05,0.02354799317800477,1.7025575127390706e-05,0.0025892045442864353,1.09150288447748e-05]"
